hour,price,action,quantity,effective_quantity,revenue,expected_revenue,soc,charge_revenue,discharge_revenue,hold_revenue,simulation_year,calendar_year,datetime,cumulative_revenue
0,-5.17,charge,7.0,6.6499999999999995,36.19,60.84029425000001,0.56625,60.84029425000001,50.070750000000004,0.0,0,2025,2023-01-01 00:00:00,36.19
1,-1.07,discharge,10.0,9.5,-10.165000000000001,87.64621812499999,0.31625000000000003,21.850316187500024,87.64621812499999,0.0,0,2025,2023-01-01 01:00:00,26.025
2,-1.47,discharge,4.65,4.4175,-6.493725,117.849275,0.2,75.92930150000001,117.849275,0.0,0,2025,2023-01-01 02:00:00,19.531274999999997
3,-5.08,charge,7.0,6.6499999999999995,35.56,114.06763625000002,0.36624999999999996,114.06763625000002,111.07362499999999,0.0,0,2025,2023-01-01 03:00:00,55.091274999999996
4,-4.49,charge,7.0,6.6499999999999995,31.43,72.1381779375,0.5325,72.1381779375,42.3203,0.0,0,2025,2023-01-01 04:00:00,86.521275
5,-5.4,charge,7.0,6.6499999999999995,37.800000000000004,43.368205021875,0.69875,43.368205021875,-21.951502500000007,0.0,0,2025,2023-01-01 05:00:00,124.32127500000001
6,-5.02,charge,4.0500000000000025,3.8475000000000024,20.33100000000001,20.634206021718757,0.7949375000000001,20.634206021718757,-28.0744544375,0.0,0,2025,2023-01-01 06:00:00,144.65227500000003
7,-1.3,charge,0.2024999999999988,0.19237499999999885,0.26324999999999843,0.2748560388046841,0.7997468750000001,0.2748560388046841,-0.6593301031250061,0.0,0,2025,2023-01-01 07:00:00,144.91552500000003
8,-1.44,charge,0.010124999999998607,0.009618749999998677,0.014579999999997994,5.667649788804684,0.79998734375,5.667649788804684,5.661328021874997,0.0,0,2025,2023-01-01 08:00:00,144.93010500000003
9,-1.09,discharge,10.0,9.5,-10.355,232.35715677187503,0.54998734375,162.12757991380468,232.35715677187503,0.0,0,2025,2023-01-01 09:00:00,134.57510500000004
10,-1.07,charge,7.0,6.6499999999999995,7.49,415.300131771875,0.71623734375,415.300131771875,336.16642654375016,0.0,0,2025,2023-01-01 10:00:00,142.06510500000005
11,-1.07,charge,3.3505062500000005,3.1829809375000004,3.585041687500001,539.5674919904925,0.7958118671875001,539.5674919904925,229.3343765437501,0.0,0,2025,2023-01-01 11:00:00,145.65014668750004
12,-0.79,charge,0.1675253124999987,0.15914904687499876,0.13234499687499898,536.0695634654925,0.7997905933593751,536.0695634654925,86.2392229270313,0.0,0,2025,2023-01-01 12:00:00,145.78249168437503
13,-0.27,charge,0.008376265624998602,0.007957452343748672,0.0022615917187496226,863.9196518103819,0.7999895296679688,863.9196518103819,359.5312346913595,0.0,0,2025,2023-01-01 13:00:00,145.7847532760938
14,0.85,charge,0.00041881328125104034,0.0003978726171884883,-0.0003559912890633843,1075.2370508536956,0.7999994764833985,1075.2370508536956,530.1006859234309,0.0,0,2025,2023-01-01 14:00:00,145.78439728480473
15,23.53,charge,2.0940664060553615e-05,1.9893630857525935e-05,-0.0004927338253448266,1181.3624582980026,0.79999997382417,1181.3624582980026,871.9848945109334,0.0,0,2025,2023-01-01 15:00:00,145.78390455097937
16,36.54,charge,1.047033202361547e-06,9.946815422434696e-07,-3.825859321429093e-05,1190.5589595038705,0.7999999986912085,1190.5589595038705,1083.8549453422493,0.0,0,2025,2023-01-01 16:00:00,145.78386629238616
17,46.03,discharge,10.0,9.5,437.285,1146.3839975515914,0.5499999986912085,1122.9664974759642,1146.3839975515914,0.0,0,2025,2023-01-01 17:00:00,583.0688662923862
18,55.57,discharge,10.0,9.5,527.915,714.9889975515914,0.2999999986912085,527.9252977142218,714.9889975515914,0.0,0,2025,2023-01-01 18:00:00,1110.9838662923862
19,54.95,discharge,3.9999999476483405,3.7999999502659234,208.8099972671125,208.8099972671125,0.2,73.89979771422182,208.8099972671125,0.0,0,2025,2023-01-01 19:00:00,1319.7938635594987
20,49.23,discharge,0.0,0.0,0.0,0.0,0.2,-54.25770000000006,0.0,0.0,0,2025,2023-01-01 20:00:00,1319.7938635594987
21,44.99,discharge,0.0,0.0,0.0,0.0,0.2,-93.81750000000008,0.0,0.0,0,2025,2023-01-01 21:00:00,1319.7938635594987
22,45.96,charge,7.0,6.6499999999999995,-321.72,44.12642499999987,0.36624999999999996,44.12642499999987,0.0,0.0,0,2025,2023-01-01 22:00:00,998.0738635594987
23,35.0,charge,7.0,6.6499999999999995,-245.0,415.39154999999994,0.5325,415.39154999999994,221.11249999999993,0.0,0,2025,2023-01-01 23:00:00,753.0738635594987
24,57.91,discharge,10.0,9.5,550.145,716.0805499999999,0.2825,522.8901999999998,716.0805499999999,0.0,0,2025,2023-01-02 00:00:00,1303.2188635594987
25,51.67,discharge,3.2999999999999985,3.1349999999999985,161.98544999999993,161.98544999999993,0.2,71.8577,161.98544999999993,0.0,0,2025,2023-01-02 01:00:00,1465.2043135594986
26,52.93,discharge,0.0,0.0,0.0,0.0,0.2,-54.129600000000096,0.0,0.0,0,2025,2023-01-02 02:00:00,1465.2043135594986
27,44.09,charge,7.0,6.6499999999999995,-308.63,131.82609999999988,0.36624999999999996,131.82609999999988,0.0,0.0,0,2025,2023-01-02 03:00:00,1156.5743135594985
28,50.08,charge,7.0,6.6499999999999995,-350.56,1189.9523999999997,0.5325,1189.9523999999997,316.3803999999999,0.0,0,2025,2023-01-02 04:00:00,806.0143135594985
29,69.72,charge,7.0,6.6499999999999995,-488.03999999999996,2249.1831249999996,0.69875,2249.1831249999996,1103.2463999999998,0.0,0,2025,2023-01-02 05:00:00,317.97431355949857
30,105.08,charge,4.0500000000000025,3.8475000000000024,-425.57400000000024,2872.3525437499998,0.7949375000000001,2872.3525437499998,2378.13595,0.0,0,2025,2023-01-02 06:00:00,-107.59968644050167
31,140.64,charge,0.2024999999999988,0.19237499999999885,-28.479599999999827,3281.081144875,0.7997468750000001,3281.081144875,3258.3612762500006,0.0,0,2025,2023-01-02 07:00:00,-136.0792864405015
32,145.98,discharge,10.0,9.5,1386.81,3313.4561521875003,0.5497468750000001,3289.879812925,3313.4561521875003,0.0,0,2025,2023-01-02 08:00:00,1250.7307135594983
33,147.05,discharge,10.0,9.5,1396.9750000000001,1940.3261521875006,0.2997468750000001,1790.8755084999998,1940.3261521875006,0.0,0,2025,2023-01-02 09:00:00,2647.7057135594987
34,145.61,discharge,3.9898750000000027,3.7903812500000025,551.9174138125004,551.9174138125004,0.2,437.9620085000002,551.9174138125004,0.0,0,2025,2023-01-02 10:00:00,3199.623127371999
35,143.35,discharge,0.0,0.0,0.0,0.0,0.2,-95.24620000000027,0.0,0.0,0,2025,2023-01-02 11:00:00,3199.623127371999
36,144.38,discharge,0.0,0.0,0.0,0.0,0.2,-74.40650000000028,0.0,0.0,0,2025,2023-01-02 12:00:00,3199.623127371999
37,143.76,discharge,0.0,0.0,0.0,0.0,0.2,-24.959550000000263,0.0,0.0,0,2025,2023-01-02 13:00:00,3199.623127371999
38,148.2,discharge,0.0,0.0,0.0,0.0,0.2,-8.342425000000276,0.0,0.0,0,2025,2023-01-02 14:00:00,3199.623127371999
39,155.34,discharge,0.0,0.0,0.0,0.0,0.2,-13.405000000000427,0.0,0.0,0,2025,2023-01-02 15:00:00,3199.623127371999
40,162.89,discharge,0.0,0.0,0.0,0.0,0.2,-36.310050000000274,0.0,0.0,0,2025,2023-01-02 16:00:00,3199.623127371999
41,170.0,discharge,0.0,0.0,0.0,0.0,0.2,-151.02395000000024,0.0,0.0,0,2025,2023-01-02 17:00:00,3199.623127371999
42,174.74,discharge,0.0,0.0,0.0,0.0,0.2,-256.6025000000003,0.0,0.0,0,2025,2023-01-02 18:00:00,3199.623127371999
43,164.46,discharge,0.0,0.0,0.0,0.0,0.2,-256.21977500000037,0.0,0.0,0,2025,2023-01-02 19:00:00,3199.623127371999
44,153.0,discharge,0.0,0.0,0.0,0.0,0.2,-218.70607500000028,0.0,0.0,0,2025,2023-01-02 20:00:00,3199.623127371999
45,141.67,discharge,0.0,0.0,0.0,0.0,0.2,-206.93015000000014,0.0,0.0,0,2025,2023-01-02 21:00:00,3199.623127371999
46,134.91,discharge,0.0,0.0,0.0,0.0,0.2,-123.03182500000025,0.0,0.0,0,2025,2023-01-02 22:00:00,3199.623127371999
47,124.22,discharge,0.0,0.0,0.0,0.0,0.2,-111.44000000000017,0.0,0.0,0,2025,2023-01-02 23:00:00,3199.623127371999
48,130.01,discharge,0.0,0.0,0.0,0.0,0.2,-159.80370000000016,0.0,0.0,0,2025,2023-01-03 00:00:00,3199.623127371999
49,120.0,discharge,0.0,0.0,0.0,0.0,0.2,-113.48750000000018,0.0,0.0,0,2025,2023-01-03 01:00:00,3199.623127371999
50,118.76,discharge,0.0,0.0,0.0,0.0,0.2,-113.46247500000027,0.0,0.0,0,2025,2023-01-03 02:00:00,3199.623127371999
51,115.0,discharge,0.0,0.0,0.0,0.0,0.2,-70.46427500000027,0.0,0.0,0,2025,2023-01-03 03:00:00,3199.623127371999
52,113.63,charge,7.0,6.6499999999999995,-795.41,82.21709999999973,0.36624999999999996,82.21709999999973,0.0,0.0,0,2025,2023-01-03 04:00:00,2404.2131273719992
53,116.27,charge,7.0,6.6499999999999995,-813.89,1262.0604499999995,0.5325,1262.0604499999995,734.5357249999997,0.0,0,2025,2023-01-03 05:00:00,1590.3231273719994
54,138.92,charge,7.0,6.6499999999999995,-972.4399999999999,2243.7294249999995,0.69875,2243.7294249999995,1850.0879499999996,0.0,0,2025,2023-01-03 06:00:00,617.8831273719994
55,159.92,charge,4.0500000000000025,3.8475000000000024,-647.6760000000004,3175.9493125,0.7949375000000001,3175.9493125,3137.31895,0.0,0,2025,2023-01-03 07:00:00,-29.792872628000964
56,169.17,discharge,10.0,9.5,1607.1149999999998,3819.9863612500003,0.5449375000000001,3764.8128219375008,3819.9863612500003,0.0,0,2025,2023-01-03 08:00:00,1577.3221273719987
57,171.18,discharge,10.0,9.5,1626.21,2237.6663612500006,0.2949375000000001,2008.36736375,2237.6663612500006,0.0,0,2025,2023-01-03 09:00:00,3203.5321273719987
58,168.57,discharge,3.7975000000000025,3.6076250000000023,608.1373462500004,608.1373462500004,0.2,440.9353637500004,608.1373462500004,0.0,0,2025,2023-01-03 10:00:00,3811.6694736219993
59,169.49,discharge,0.0,0.0,0.0,0.0,0.2,-169.88107500000035,0.0,0.0,0,2025,2023-01-03 11:00:00,3811.6694736219993
60,164.5,discharge,0.0,0.0,0.0,0.0,0.2,-121.3684500000004,0.0,0.0,0,2025,2023-01-03 12:00:00,3811.6694736219993
61,160.91,discharge,0.0,0.0,0.0,0.0,0.2,-66.73572500000023,0.0,0.0,0,2025,2023-01-03 13:00:00,3811.6694736219993
62,163.06,discharge,0.0,0.0,0.0,0.0,0.2,-88.8613250000003,0.0,0.0,0,2025,2023-01-03 14:00:00,3811.6694736219993
63,167.73,discharge,0.0,0.0,0.0,0.0,0.2,-95.58640000000014,0.0,0.0,0,2025,2023-01-03 15:00:00,3811.6694736219993
64,166.61,discharge,0.0,0.0,0.0,0.0,0.2,-99.05472500000019,0.0,0.0,0,2025,2023-01-03 16:00:00,3811.6694736219993
65,170.72,discharge,0.0,0.0,0.0,0.0,0.2,-177.98567500000024,0.0,0.0,0,2025,2023-01-03 17:00:00,3811.6694736219993
66,168.93,discharge,0.0,0.0,0.0,0.0,0.2,-237.28565000000026,0.0,0.0,0,2025,2023-01-03 18:00:00,3811.6694736219993
67,160.99,discharge,0.0,0.0,0.0,0.0,0.2,-299.4006750000002,0.0,0.0,0,2025,2023-01-03 19:00:00,3811.6694736219993
68,149.62,discharge,0.0,0.0,0.0,0.0,0.2,-325.4392750000004,0.0,0.0,0,2025,2023-01-03 20:00:00,3811.6694736219993
69,130.99,discharge,0.0,0.0,0.0,0.0,0.2,-325.2329500000003,0.0,0.0,0,2025,2023-01-03 21:00:00,3811.6694736219993
70,114.27,discharge,0.0,0.0,0.0,0.0,0.2,-288.86742500000014,0.0,0.0,0,2025,2023-01-03 22:00:00,3811.6694736219993
71,93.66,discharge,0.0,0.0,0.0,0.0,0.2,-209.16227500000014,0.0,0.0,0,2025,2023-01-03 23:00:00,3811.6694736219993
72,80.89,discharge,0.0,0.0,0.0,0.0,0.2,-313.5300000000001,0.0,0.0,0,2025,2023-01-04 00:00:00,3811.6694736219993
73,70.67,discharge,0.0,0.0,0.0,0.0,0.2,-439.8541,0.0,0.0,0,2025,2023-01-04 01:00:00,3811.6694736219993
74,40.0,discharge,0.0,0.0,0.0,0.0,0.2,-274.630125,0.0,0.0,0,2025,2023-01-04 02:00:00,3811.6694736219993
75,8.68,charge,7.0,6.6499999999999995,-60.76,8.858849999999983,0.36624999999999996,8.858849999999983,0.0,0.0,0,2025,2023-01-04 03:00:00,3750.909473621999
76,0.85,charge,7.0,6.6499999999999995,-5.95,873.8449999999999,0.5325,873.8449999999999,5.369874999999999,0.0,0,2025,2023-01-04 04:00:00,3744.959473621999
77,11.02,charge,7.0,6.6499999999999995,-77.14,1480.4362999999996,0.69875,1480.4362999999996,352.98199999999986,0.0,0,2025,2023-01-04 05:00:00,3667.8194736219994
78,61.02,charge,4.0500000000000025,3.8475000000000024,-247.13100000000017,1544.7615174999996,0.7949375000000001,1544.7615174999996,1375.5905,0.0,0,2025,2023-01-04 06:00:00,3420.688473621999
79,79.2,discharge,10.0,9.5,752.4,1796.7262837500002,0.5449375000000001,1764.0349393125,1796.7262837500002,0.0,0,2025,2023-01-04 07:00:00,4173.088473621999
80,84.2,discharge,10.0,9.5,799.9,1052.68628375,0.2949375000000001,902.29786125,1052.68628375,0.0,0,2025,2023-01-04 08:00:00,4972.988473621998
81,83.32,discharge,3.7975000000000025,3.6076250000000023,300.58731500000016,300.58731500000016,0.2,211.95586125000023,300.58731500000016,0.0,0,2025,2023-01-04 09:00:00,5273.575788621998
82,70.07,charge,7.0,6.6499999999999995,-490.48999999999995,20.532574999999895,0.36624999999999996,20.532574999999895,0.0,0.0,0,2025,2023-01-04 10:00:00,4783.085788621998
83,79.74,discharge,6.649999999999999,6.317499999999998,503.75744999999984,503.75744999999984,0.2,452.07469999999984,503.75744999999984,0.0,0,2025,2023-01-04 11:00:00,5286.843238621998
84,80.89,discharge,0.0,0.0,0.0,0.0,0.2,-59.44015000000019,0.0,0.0,0,2025,2023-01-04 12:00:00,5286.843238621998
85,79.72,discharge,0.0,0.0,0.0,0.0,0.2,-54.28255000000013,0.0,0.0,0,2025,2023-01-04 13:00:00,5286.843238621998
86,80.22,discharge,0.0,0.0,0.0,0.0,0.2,-50.95965000000018,0.0,0.0,0,2025,2023-01-04 14:00:00,5286.843238621998
87,79.74,discharge,0.0,0.0,0.0,0.0,0.2,-13.864200000000096,0.0,0.0,0,2025,2023-01-04 15:00:00,5286.843238621998
88,80.82,discharge,0.0,0.0,0.0,0.0,0.2,-109.11110000000014,0.0,0.0,0,2025,2023-01-04 16:00:00,5286.843238621998
89,86.16,discharge,0.0,0.0,0.0,0.0,0.2,-182.31132500000012,0.0,0.0,0,2025,2023-01-04 17:00:00,5286.843238621998
90,72.28,discharge,0.0,0.0,0.0,0.0,0.2,-233.0440000000001,0.0,0.0,0,2025,2023-01-04 18:00:00,5286.843238621998
91,66.61,discharge,0.0,0.0,0.0,0.0,0.2,-268.84812500000004,0.0,0.0,0,2025,2023-01-04 19:00:00,5286.843238621998
92,43.2,discharge,0.0,0.0,0.0,0.0,0.2,-81.54020000000008,0.0,0.0,0,2025,2023-01-04 20:00:00,5286.843238621998
93,31.25,discharge,0.0,0.0,0.0,0.0,0.2,-161.32392500000003,0.0,0.0,0,2025,2023-01-04 21:00:00,5286.843238621998
94,34.96,discharge,0.0,0.0,0.0,0.0,0.2,-244.404125,0.0,0.0,0,2025,2023-01-04 22:00:00,5286.843238621998
95,9.09,discharge,0.0,0.0,0.0,0.0,0.2,-63.187774999999995,0.0,0.0,0,2025,2023-01-04 23:00:00,5286.843238621998
96,0.05,charge,7.0,6.6499999999999995,-0.35000000000000003,0.09222499999999989,0.36624999999999996,0.09222499999999989,0.0,0.0,0,2025,2023-01-05 00:00:00,5286.493238621998
97,0.07,charge,7.0,6.6499999999999995,-0.49000000000000005,13.654549999999997,0.5325,13.654549999999997,0.4422249999999999,0.0,0,2025,2023-01-05 01:00:00,5286.003238621998
98,0.07,charge,7.0,6.6499999999999995,-0.49000000000000005,426.3335999999998,0.69875,426.3335999999998,7.656049999999997,0.0,0,2025,2023-01-05 02:00:00,5285.513238621998
99,0.12,charge,4.0500000000000025,3.8475000000000024,-0.48600000000000027,1306.91578,0.7949375000000001,1306.91578,96.326675,0.0,0,2025,2023-01-05 03:00:00,5285.027238621999
100,2.23,charge,0.2024999999999988,0.19237499999999885,-0.4515749999999973,1979.2237909375,0.7997468750000001,1979.2237909375,915.6138237500002,0.0,0,2025,2023-01-05 04:00:00,5284.5756636219985
101,10.07,charge,0.010124999999998607,0.009618749999998677,-0.10195874999998598,2427.8635959749995,0.79998734375,2427.8635959749995,1287.2401390000002,0.0,0,2025,2023-01-05 05:00:00,5284.473704871999
102,61.04,charge,0.0005062500000008185,0.0004809375000007776,-0.030901500000049962,2757.226658113593,0.7999993671875001,2757.226658113593,1967.3896182968751,0.0,0,2025,2023-01-05 06:00:00,5284.442803371999
103,87.19,charge,2.531249999826457e-05,2.4046874998351342e-05,-0.002206996874848688,3065.182123580867,0.799999968359375,3065.182123580867,2522.32282773625,0.0,0,2025,2023-01-05 07:00:00,5284.440596375124
104,95.84,charge,1.2656250003573177e-06,1.2023437503394518e-06,-0.00012129750003424533,3172.087870130991,0.7999999984179688,3172.087870130991,2707.3858279806796,0.0,0,2025,2023-01-05 08:00:00,5284.440475077624
105,125.55,charge,6.328125135013352e-08,6.011718878262684e-08,-7.944961107009263e-06,3267.0594916010637,0.7999999999208984,3267.0594916010637,3087.347991528887,0.0,0,2025,2023-01-05 09:00:00,5284.440467132663
106,131.92,charge,3.16406456590812e-09,3.005861337612714e-09,-4.174033975345992e-07,3344.0759995586277,0.799999999996045,3344.0759995586277,3133.688999571424,0.0,0,2025,2023-01-05 10:00:00,5284.440466715259
107,143.07,charge,1.582023401169863e-10,1.50292223111137e-10,-2.263400880053723e-08,3505.3289999760686,0.7999999999998023,3505.3289999760686,3287.5889999773017,0.0,0,2025,2023-01-05 11:00:00,5284.440466692626
108,140.91,charge,7.909228827429615e-12,7.513767386058134e-12,-1.1144894340731071e-09,3768.440999998813,0.7999999999999902,3768.440999998813,3379.453999998802,0.0,0,2025,2023-01-05 12:00:00,5284.440466691512
109,142.58,charge,3.9523939676655573e-13,3.7547742692822794e-13,-5.635323319097552e-11,4058.7609999999404,0.7999999999999996,4058.7609999999404,3525.9439999999354,0.0,0,2025,2023-01-05 13:00:00,5284.440466691455
110,151.03,charge,1.7763568394002505e-14,1.687538997430238e-14,-2.682831734546198e-12,4245.207999999997,0.8,4245.207999999997,3815.579999999997,0.0,0,2025,2023-01-05 14:00:00,5284.4404666914525
111,159.48,charge,0.0,0.0,0.0,4240.249,0.8,4240.249,4104.456,0.0,0,2025,2023-01-05 15:00:00,5284.4404666914525
112,172.73,discharge,10.0,9.5,1640.935,4166.624,0.55,4001.8559999999993,4166.624,0.0,0,2025,2023-01-05 16:00:00,6925.375466691452
113,194.7,discharge,10.0,9.5,1849.6499999999999,2525.974,0.30000000000000004,1871.4605,2525.974,0.0,0,2025,2023-01-05 17:00:00,8775.025466691452
114,194.67,discharge,4.000000000000002,3.8000000000000016,739.7460000000002,739.7460000000002,0.2,254.90350000000046,739.7460000000002,0.0,0,2025,2023-01-05 18:00:00,9514.771466691453
115,177.98,discharge,0.0,0.0,0.0,0.0,0.2,-285.60000000000014,0.0,0.0,0,2025,2023-01-05 19:00:00,9514.771466691453
116,163.99,discharge,0.0,0.0,0.0,0.0,0.2,-234.16680000000042,0.0,0.0,0,2025,2023-01-05 20:00:00,9514.771466691453
117,152.0,discharge,0.0,0.0,0.0,0.0,0.2,-261.67750000000024,0.0,0.0,0,2025,2023-01-05 21:00:00,9514.771466691453
118,144.64,discharge,0.0,0.0,0.0,0.0,0.2,-335.18082500000014,0.0,0.0,0,2025,2023-01-05 22:00:00,9514.771466691453
119,127.0,discharge,0.0,0.0,0.0,0.0,0.2,-250.30075000000022,0.0,0.0,0,2025,2023-01-05 23:00:00,9514.771466691453
120,107.21,discharge,0.0,0.0,0.0,0.0,0.2,-139.37822500000004,0.0,0.0,0,2025,2023-01-06 00:00:00,9514.771466691453
121,101.1,discharge,0.0,0.0,0.0,0.0,0.2,-187.51705000000004,0.0,0.0,0,2025,2023-01-06 01:00:00,9514.771466691453
122,96.73,discharge,0.0,0.0,0.0,0.0,0.2,-159.51722500000017,0.0,0.0,0,2025,2023-01-06 02:00:00,9514.771466691453
123,82.34,discharge,0.0,0.0,0.0,0.0,0.2,-45.52047500000015,0.0,0.0,0,2025,2023-01-06 03:00:00,9514.771466691453
124,81.93,charge,7.0,6.6499999999999995,-573.51,40.86687499999982,0.36624999999999996,40.86687499999982,0.0,0.0,0,2025,2023-01-06 04:00:00,8941.261466691452
125,84.03,charge,7.0,6.6499999999999995,-588.21,842.4709999999998,0.5325,842.4709999999998,530.8595249999998,0.0,0,2025,2023-01-06 05:00:00,8353.051466691453
126,97.25,charge,7.0,6.6499999999999995,-680.75,1536.9086249999996,0.69875,1536.9086249999996,1302.2694999999999,0.0,0,2025,2023-01-06 06:00:00,7672.301466691453
127,106.51,charge,4.0500000000000025,3.8475000000000024,-431.3655000000003,2155.7433749999996,0.7949375000000001,2155.7433749999996,2116.46415,0.0,0,2025,2023-01-06 07:00:00,7240.935966691453
128,120.7,discharge,10.0,9.5,1146.65,2627.7214462500006,0.5449375000000001,2556.488303625,2627.7214462500006,0.0,0,2025,2023-01-06 08:00:00,8387.585966691453
129,116.86,discharge,10.0,9.5,1110.17,1519.1664462500003,0.2949375000000001,1373.0567225,1519.1664462500003,0.0,0,2025,2023-01-06 09:00:00,9497.755966691453
130,112.85,discharge,3.7975000000000025,3.6076250000000023,407.12048125000024,407.12048125000024,0.2,334.3432225000003,407.12048125000024,0.0,0,2025,2023-01-06 10:00:00,9904.876447941453
131,113.37,discharge,0.0,0.0,0.0,0.0,0.2,-100.05485000000022,0.0,0.0,0,2025,2023-01-06 11:00:00,9904.876447941453
132,115.0,discharge,0.0,0.0,0.0,0.0,0.2,-48.732075000000236,0.0,0.0,0,2025,2023-01-06 12:00:00,9904.876447941453
133,109.78,charge,7.0,6.6499999999999995,-768.46,26.471024999999713,0.36624999999999996,26.471024999999713,0.0,0.0,0,2025,2023-01-06 13:00:00,9136.416447941454
134,119.71,charge,7.0,6.6499999999999995,-837.9699999999999,1023.4115499999998,0.5325,1023.4115499999998,756.2679249999998,0.0,0,2025,2023-01-06 14:00:00,8298.446447941455
135,125.83,charge,7.0,6.6499999999999995,-880.81,2072.8473499999996,0.69875,2072.8473499999996,1684.2255499999997,0.0,0,2025,2023-01-06 15:00:00,7417.636447941455
136,139.57,discharge,10.0,9.5,1325.915,2871.39875,0.44875,2774.989475,2871.39875,0.0,0,2025,2023-01-06 16:00:00,8743.551447941456
137,155.93,discharge,9.95,9.452499999999999,1473.9283249999999,1473.9283249999999,0.2,1136.734,1473.9283249999999,0.0,0,2025,2023-01-06 17:00:00,10217.479772941457
138,163.5,discharge,0.0,0.0,0.0,0.0,0.2,-263.96685000000025,0.0,0.0,0,2025,2023-01-06 18:00:00,10217.479772941457
139,146.74,discharge,0.0,0.0,0.0,0.0,0.2,-194.53350000000023,0.0,0.0,0,2025,2023-01-06 19:00:00,10217.479772941457
140,139.38,discharge,0.0,0.0,0.0,0.0,0.2,-154.76405000000022,0.0,0.0,0,2025,2023-01-06 20:00:00,10217.479772941457
141,131.8,discharge,0.0,0.0,0.0,0.0,0.2,-156.28725000000043,0.0,0.0,0,2025,2023-01-06 21:00:00,10217.479772941457
142,129.94,discharge,0.0,0.0,0.0,0.0,0.2,-295.8348750000001,0.0,0.0,0,2025,2023-01-06 22:00:00,10217.479772941457
143,121.3,discharge,0.0,0.0,0.0,0.0,0.2,-227.2684750000002,0.0,0.0,0,2025,2023-01-06 23:00:00,10217.479772941457
144,97.15,discharge,0.0,0.0,0.0,0.0,0.2,-73.25412500000027,0.0,0.0,0,2025,2023-01-07 00:00:00,10217.479772941457
145,98.43,discharge,0.0,0.0,0.0,0.0,0.2,-133.25952500000017,0.0,0.0,0,2025,2023-01-07 01:00:00,10217.479772941457
146,96.05,discharge,0.0,0.0,0.0,0.0,0.2,-148.06067500000017,0.0,0.0,0,2025,2023-01-07 02:00:00,10217.479772941457
147,87.97,discharge,0.0,0.0,0.0,0.0,0.2,-87.71017500000005,0.0,0.0,0,2025,2023-01-07 03:00:00,10217.479772941457
148,82.99,discharge,0.0,0.0,0.0,0.0,0.2,-7.553700000000049,0.0,0.0,0,2025,2023-01-07 04:00:00,10217.479772941457
149,83.59,charge,7.0,6.6499999999999995,-585.13,66.89917499999979,0.36624999999999996,66.89917499999979,0.0,0.0,0,2025,2023-01-07 05:00:00,9632.349772941458
150,90.76,charge,7.0,6.6499999999999995,-635.32,778.8689999999997,0.5325,778.8689999999997,573.3762999999999,0.0,0,2025,2023-01-07 06:00:00,8997.029772941458
151,103.21,discharge,10.0,9.5,980.4949999999999,1331.6149999999998,0.2825,1186.5587999999998,1331.6149999999998,0.0,0,2025,2023-01-07 07:00:00,9977.524772941459
152,111.86,discharge,3.2999999999999985,3.1349999999999985,350.68109999999984,350.68109999999984,0.2,129.49679999999995,350.68109999999984,0.0,0,2025,2023-01-07 08:00:00,10328.205872941458
153,112.0,discharge,0.0,0.0,0.0,0.0,0.2,-226.03840000000025,0.0,0.0,0,2025,2023-01-07 09:00:00,10328.205872941458
154,100.0,discharge,0.0,0.0,0.0,0.0,0.2,-144.69175000000018,0.0,0.0,0,2025,2023-01-07 10:00:00,10328.205872941458
155,88.32,discharge,0.0,0.0,0.0,0.0,0.2,-24.079125000000204,0.0,0.0,0,2025,2023-01-07 11:00:00,10328.205872941458
156,87.9,discharge,0.0,0.0,0.0,0.0,0.2,-53.16885000000025,0.0,0.0,0,2025,2023-01-07 12:00:00,10328.205872941458
157,94.05,discharge,0.0,0.0,0.0,0.0,0.2,-117.82470000000012,0.0,0.0,0,2025,2023-01-07 13:00:00,10328.205872941458
158,88.98,discharge,0.0,0.0,0.0,0.0,0.2,-28.383250000000203,0.0,0.0,0,2025,2023-01-07 14:00:00,10328.205872941458
159,85.56,charge,7.0,6.6499999999999995,-598.9200000000001,12.677174999999806,0.36624999999999996,12.677174999999806,0.0,0.0,0,2025,2023-01-07 15:00:00,9729.285872941458
160,94.1,discharge,6.649999999999999,6.317499999999998,594.4767499999998,594.4767499999998,0.2,569.1692999999998,594.4767499999998,0.0,0,2025,2023-01-07 16:00:00,10323.762622941458
161,96.81,discharge,0.0,0.0,0.0,0.0,0.2,-80.16085000000021,0.0,0.0,0,2025,2023-01-07 17:00:00,10323.762622941458
162,99.52,discharge,0.0,0.0,0.0,0.0,0.2,-141.58445000000017,0.0,0.0,0,2025,2023-01-07 18:00:00,10323.762622941458
163,94.58,discharge,0.0,0.0,0.0,0.0,0.2,-273.72327500000006,0.0,0.0,0,2025,2023-01-07 19:00:00,10323.762622941458
164,87.86,discharge,0.0,0.0,0.0,0.0,0.2,-299.1450000000001,0.0,0.0,0,2025,2023-01-07 20:00:00,10323.762622941458
165,61.47,discharge,0.0,0.0,0.0,0.0,0.2,-188.64562500000002,0.0,0.0,0,2025,2023-01-07 21:00:00,10323.762622941458
166,50.0,discharge,0.0,0.0,0.0,0.0,0.2,-280.94972500000006,0.0,0.0,0,2025,2023-01-07 22:00:00,10323.762622941458
167,38.25,discharge,0.0,0.0,0.0,0.0,0.2,-210.450275,0.0,0.0,0,2025,2023-01-07 23:00:00,10323.762622941458
