hour,price,action,quantity,revenue,expected_revenue,soc,charge_revenue,discharge_revenue,hold_revenue,datetime,cumulative_revenue
2248,92.44,discharge,10.0,924.4,2258.9800000000005,0.4750000000000001,2090.1600000000003,2258.9800000000005,0.0,2024-04-03 17:00:00,126581.60999999996
2249,108.14,discharge,10.0,1081.4,1182.9800000000005,0.2250000000000001,822.9100000000003,1182.9800000000005,0.0,2024-04-03 18:00:00,127663.00999999995
2250,123.3,discharge,1.000000000000003,123.30000000000038,123.30000000000038,0.2,-220.7999999999998,123.30000000000038,0.0,2024-04-03 19:00:00,127786.30999999995
2251,101.58,discharge,0.0,0.0,0.0,0.2,-182.4899999999999,0.0,0.0,2024-04-03 20:00:00,127786.30999999995
2252,80.97,discharge,0.0,0.0,0.0,0.2,-119.55999999999995,0.0,0.0,2024-04-03 21:00:00,127786.30999999995
2253,75.51,discharge,0.0,0.0,0.0,0.2,-146.93,0.0,0.0,2024-04-03 22:00:00,127786.30999999995
2254,63.89,discharge,0.0,0.0,0.0,0.2,-83.16000000000003,0.0,0.0,2024-04-03 23:00:00,127786.30999999995
2255,54.52,discharge,0.0,0.0,0.0,0.2,-30.450000000000045,0.0,0.0,2024-04-04 00:00:00,127786.30999999995
2256,52.01,discharge,0.0,0.0,0.0,0.2,-3.079999999999984,0.0,0.0,2024-04-04 01:00:00,127786.30999999995
2257,50.17,charge,7.0,-351.19,12.389999999999986,0.375,12.389999999999986,0.0,0.0,2024-04-04 02:00:00,127435.11999999995
2258,51.57,charge,7.0,-360.99,497.35000000000014,0.55,497.35000000000014,360.99,0.0,2024-04-04 03:00:00,127074.12999999995
2259,51.94,charge,7.0,-363.58,1203.4400000000003,0.7250000000000001,1203.4400000000003,789.48,0.0,2024-04-04 04:00:00,126710.54999999994
2260,55.1,charge,2.9999999999999982,-165.2999999999999,1641.0100000000002,0.8,1641.0100000000002,1419.7800000000002,0.0,2024-04-04 05:00:00,126545.24999999994
2261,67.52,discharge,10.0,675.1999999999999,1734.7600000000002,0.55,1719.17,1734.7600000000002,0.0,2024-04-04 06:00:00,127220.44999999994
2262,79.16,discharge,10.0,791.5999999999999,1079.3600000000001,0.30000000000000004,877.0300000000001,1079.3600000000001,0.0,2024-04-04 07:00:00,128012.04999999994
2263,77.18,discharge,4.000000000000002,308.72000000000014,308.72000000000014,0.2,198.13000000000017,308.72000000000014,0.0,2024-04-04 08:00:00,128320.76999999995
2264,71.94,discharge,0.0,0.0,0.0,0.2,-62.15999999999997,0.0,0.0,2024-04-04 09:00:00,128320.76999999995
2265,69.45,discharge,0.0,0.0,0.0,0.2,-79.59000000000003,0.0,0.0,2024-04-04 10:00:00,128320.76999999995
2266,63.06,discharge,0.0,0.0,0.0,0.2,-47.88000000000005,0.0,0.0,2024-04-04 11:00:00,128320.76999999995
2267,58.08,discharge,0.0,0.0,0.0,0.2,-18.129999999999995,0.0,0.0,2024-04-04 12:00:00,128320.76999999995
2268,56.22,discharge,0.0,0.0,0.0,0.2,-0.3499999999999659,0.0,0.0,2024-04-04 13:00:00,128320.76999999995
2269,55.49,charge,7.0,-388.43,11.129999999999995,0.375,11.129999999999995,0.0,0.0,2024-04-04 14:00:00,127932.33999999995
2270,56.17,charge,7.0,-393.19,617.8900000000002,0.55,617.8900000000002,393.19,0.0,2024-04-04 15:00:00,127539.14999999995
2271,57.08,charge,7.0,-399.56,1326.64,0.7250000000000001,1326.64,872.24,0.0,2024-04-04 16:00:00,127139.58999999995
2272,69.08,charge,2.9999999999999982,-207.23999999999987,1718.8800000000003,0.8,1718.8800000000003,1677.98,0.0,2024-04-04 17:00:00,126932.34999999995
2273,75.36,discharge,10.0,753.6,1852.5600000000002,0.55,1761.9700000000003,1852.5600000000002,0.0,2024-04-04 18:00:00,127685.94999999995
2274,90.66,discharge,10.0,906.5999999999999,1199.76,0.30000000000000004,809.4100000000002,1199.76,0.0,2024-04-04 19:00:00,128592.54999999996
2275,80.58,discharge,4.000000000000002,322.32000000000016,322.32000000000016,0.2,182.35000000000014,322.32000000000016,0.0,2024-04-04 20:00:00,128914.86999999997
2276,73.29,discharge,0.0,0.0,0.0,0.2,-82.32000000000005,0.0,0.0,2024-04-04 21:00:00,128914.86999999997
2277,71.47,discharge,0.0,0.0,0.0,0.2,-61.25,0.0,0.0,2024-04-04 22:00:00,128914.86999999997
2278,61.53,discharge,0.0,0.0,0.0,0.2,-17.150000000000034,0.0,0.0,2024-04-04 23:00:00,128914.86999999997
2279,62.72,discharge,0.0,0.0,0.0,0.2,-47.319999999999936,0.0,0.0,2024-04-05 00:00:00,128914.86999999997
2280,59.08,discharge,0.0,0.0,0.0,0.2,-17.430000000000007,0.0,0.0,2024-04-05 01:00:00,128914.86999999997
2281,55.96,discharge,0.0,0.0,0.0,0.2,-14.420000000000016,0.0,0.0,2024-04-05 02:00:00,128914.86999999997
2282,56.59,charge,7.0,-396.13,41.370000000000005,0.375,41.370000000000005,0.0,0.0,2024-04-05 03:00:00,128518.73999999996
2283,53.9,charge,7.0,-377.3,746.4100000000003,0.55,746.4100000000003,377.3,0.0,2024-04-05 04:00:00,128141.43999999996
2284,62.5,charge,7.0,-437.5,1192.31,0.7250000000000001,1192.31,961.9600000000002,0.0,2024-04-05 05:00:00,127703.93999999996
2285,76.29,discharge,10.0,762.9000000000001,1640.4900000000002,0.4750000000000001,1242.6700000000003,1640.4900000000002,0.0,2024-04-05 06:00:00,128466.83999999995
2286,84.24,discharge,10.0,842.4,909.9900000000002,0.2250000000000001,340.83000000000015,909.9900000000002,0.0,2024-04-05 07:00:00,129309.23999999995
2287,81.0,discharge,1.000000000000003,81.00000000000026,82.00000000000026,0.2,-186.82999999999993,82.00000000000026,0.0,2024-04-05 08:00:00,129390.23999999995
2288,67.59,discharge,0.0,0.0,1.5,0.2,-290.29,1.5,0.0,2024-04-05 09:00:00,129390.23999999995
2289,50.5,discharge,0.0,0.0,82.39999999999998,0.2,-231.7,82.39999999999998,0.0,2024-04-05 10:00:00,129390.23999999995
2290,25.97,charge,7.0,-181.79,138.11,0.375,138.11,82.39999999999998,0.0,2024-04-05 11:00:00,129208.44999999995
2291,9.16,charge,7.0,-64.12,255.78000000000014,0.55,255.78000000000014,65.62,0.0,2024-04-05 12:00:00,129144.32999999996
2292,0.0,charge,7.0,-0.0,319.20000000000016,0.7250000000000001,319.20000000000016,0.2000000000000001,0.0,2024-04-05 13:00:00,129144.32999999996
2293,-0.1,charge,2.9999999999999982,0.2999999999999998,834.5200000000001,0.8,834.5200000000001,117.36000000000013,0.0,2024-04-05 14:00:00,129144.62999999996
2294,0.05,charge,0.0,0.0,1168.27,0.8,1168.27,573.7,0.0,2024-04-05 15:00:00,129144.62999999996
2295,8.09,charge,0.0,0.0,1292.7400000000002,0.8,1292.7400000000002,801.1600000000001,0.0,2024-04-05 16:00:00,129144.62999999996
2296,37.46,charge,0.0,0.0,1332.42,0.8,1332.42,1156.5600000000002,0.0,2024-04-05 17:00:00,129144.62999999996
2297,49.65,charge,0.0,0.0,1330.5700000000002,0.8,1330.5700000000002,1271.7400000000002,0.0,2024-04-05 18:00:00,129144.62999999996
2298,55.94,discharge,10.0,559.4,1331.0200000000002,0.55,1290.6100000000001,1331.0200000000002,0.0,2024-04-05 19:00:00,129704.02999999996
2299,55.64,discharge,10.0,556.4,780.9200000000001,0.30000000000000004,690.4800000000001,780.9200000000001,0.0,2024-04-05 20:00:00,130260.42999999995
2300,54.71,discharge,4.000000000000002,218.8400000000001,218.8400000000001,0.2,174.84000000000006,218.8400000000001,0.0,2024-04-05 21:00:00,130479.26999999995
2301,56.13,discharge,0.0,0.0,0.0,0.2,-91.35000000000002,0.0,0.0,2024-04-05 22:00:00,130479.26999999995
2302,55.07,discharge,0.0,0.0,0.0,0.2,-70.42000000000002,0.0,0.0,2024-04-05 23:00:00,130479.26999999995
2303,43.08,charge,7.0,-301.56,26.670000000000016,0.375,26.670000000000016,0.0,0.0,2024-04-06 00:00:00,130177.70999999995
2304,45.01,charge,7.0,-315.07,372.40000000000015,0.55,372.40000000000015,315.07,0.0,2024-04-06 01:00:00,129862.63999999994
2305,46.89,charge,7.0,-328.23,821.59,0.7250000000000001,821.59,671.5,0.0,2024-04-06 02:00:00,129534.40999999995
2306,47.56,charge,2.9999999999999982,-142.67999999999992,1249.4,0.8,1249.4,1083.1300000000003,0.0,2024-04-06 03:00:00,129391.72999999995
2307,50.65,charge,0.0,0.0,1391.6999999999998,0.8,1391.6999999999998,1333.28,0.0,2024-04-06 04:00:00,129391.72999999995
2308,54.88,discharge,10.0,548.8000000000001,1391.76,0.55,1269.7199999999998,1391.76,0.0,2024-04-06 05:00:00,129940.52999999996
2309,58.73,discharge,10.0,587.3,995.5600000000001,0.30000000000000004,672.0,995.5600000000001,0.0,2024-04-06 06:00:00,130527.82999999996
2310,59.87,discharge,4.000000000000002,239.4800000000001,650.4600000000003,0.2,580.52,650.4600000000003,0.0,2024-04-06 07:00:00,130767.30999999995
2311,59.24,charge,7.0,-414.68,503.3799999999999,0.375,503.3799999999999,410.98000000000025,0.0,2024-04-06 08:00:00,130352.62999999996
2312,48.94,discharge,7.0,342.58,753.5600000000002,0.2,-288.27,753.5600000000002,0.0,2024-04-06 09:00:00,130695.20999999996
2313,29.42,discharge,0.0,0.0,993.5600000000003,0.2,501.0699999999998,993.5600000000003,0.0,2024-04-06 10:00:00,130695.20999999996
2314,-0.73,discharge,0.0,0.0,1471.64,0.2,1042.18,1471.64,0.0,2024-04-06 11:00:00,130695.20999999996
2315,-16.4,discharge,0.0,0.0,1774.3400000000001,0.2,1357.77,1774.3400000000001,0.0,2024-04-06 12:00:00,130695.20999999996
2316,-59.92,charge,7.0,419.44,1795.85,0.375,1795.85,1226.4,0.0,2024-04-06 13:00:00,131114.64999999997
2317,-57.59,charge,7.0,403.13,1537.2700000000002,0.55,1537.2700000000002,-198.42999999999998,0.0,2024-04-06 14:00:00,131517.77999999997
2318,-34.61,charge,7.0,242.26999999999998,1343.7900000000002,0.7250000000000001,1343.7900000000002,-282.86,0.0,2024-04-06 15:00:00,131760.04999999996
2319,-4.66,charge,2.9999999999999982,13.979999999999992,1624.7600000000002,0.8,1624.7600000000002,702.9900000000002,0.0,2024-04-06 16:00:00,131774.02999999997
2320,15.81,charge,0.0,0.0,1458.91,0.8,1458.91,1172.6000000000001,0.0,2024-04-06 17:00:00,131774.02999999997
2321,67.56,discharge,10.0,675.6,1547.94,0.55,1198.9000000000003,1547.94,0.0,2024-04-06 18:00:00,132449.62999999998
2322,73.99,discharge,10.0,739.9,925.74,0.30000000000000004,303.94000000000005,925.74,0.0,2024-04-06 19:00:00,133189.52999999997
2323,68.65,discharge,4.000000000000002,274.60000000000014,274.60000000000014,0.2,-61.54000000000002,274.60000000000014,0.0,2024-04-06 20:00:00,133464.12999999998
2324,46.46,discharge,0.0,0.0,0.0,0.2,-144.06000000000003,0.0,0.0,2024-04-06 21:00:00,133464.12999999998
2325,45.07,discharge,0.0,0.0,0.0,0.2,-238.7,0.0,0.0,2024-04-06 22:00:00,133464.12999999998
2326,25.88,discharge,0.0,0.0,0.0,0.2,-180.53,0.0,0.0,2024-04-06 23:00:00,133464.12999999998
2327,10.97,discharge,0.0,0.0,0.0,0.2,-76.79,0.0,0.0,2024-04-07 00:00:00,133464.12999999998
2328,0.09,discharge,0.0,0.0,0.0,0.2,-0.63,0.0,0.0,2024-04-07 01:00:00,133464.12999999998
2329,0.0,charge,7.0,-0.0,0.0,0.375,0.0,0.0,0.0,2024-04-07 02:00:00,133464.12999999998
2330,0.0,charge,7.0,-0.0,0.0,0.55,0.0,0.0,0.0,2024-04-07 03:00:00,133464.12999999998
2331,0.0,charge,7.0,-0.0,0.0,0.7250000000000001,0.0,0.0,0.0,2024-04-07 04:00:00,133464.12999999998
2332,0.0,charge,2.9999999999999982,-0.0,0.0,0.8,0.0,0.0,0.0,2024-04-07 05:00:00,133464.12999999998
2333,0.0,charge,0.0,0.0,0.0,0.8,0.0,0.0,0.0,2024-04-07 06:00:00,133464.12999999998
2334,0.0,discharge,10.0,0.0,0.1,0.55,0.0,0.1,0.0,2024-04-07 07:00:00,133464.12999999998
2335,0.0,discharge,10.0,0.0,34.1,0.30000000000000004,0.4799999999999997,34.1,0.0,2024-04-07 08:00:00,133464.12999999998
2336,-0.01,discharge,4.000000000000002,-0.04000000000000002,239.0200000000001,0.2,82.46000000000001,239.0200000000001,0.0,2024-04-07 09:00:00,133464.08999999997
2337,-0.16,discharge,0.0,0.0,447.54,0.2,318.40999999999997,447.54,0.0,2024-04-07 10:00:00,133464.08999999997
2338,-3.25,discharge,0.0,0.0,557.86,0.2,414.26,557.86,0.0,2024-04-07 11:00:00,133464.08999999997
2339,-9.94,discharge,0.0,0.0,1235.4399999999998,0.2,934.4199999999998,1235.4399999999998,0.0,2024-04-07 12:00:00,133464.08999999997
2340,-26.79,charge,7.0,187.53,1671.32,0.375,1671.32,1035.7999999999997,0.0,2024-04-07 13:00:00,133651.61999999997
2341,-20.06,charge,7.0,140.42,1588.93,0.55,1588.93,-69.61999999999999,0.0,2024-04-07 14:00:00,133792.03999999998
2342,-5.04,charge,7.0,35.28,1482.6700000000003,0.7250000000000001,1482.6700000000003,-22.719999999999988,0.0,2024-04-07 15:00:00,133827.31999999998
2343,-0.16,charge,2.9999999999999982,0.4799999999999997,2414.08,0.8,2414.08,1021.3900000000002,0.0,2024-04-07 16:00:00,133827.8
2344,6.92,charge,0.0,0.0,2365.5600000000004,0.8,2365.5600000000004,1578.7000000000003,0.0,2024-04-07 17:00:00,133827.8
2345,91.46,discharge,10.0,914.5999999999999,2338.4,0.55,2132.85,2338.4,0.0,2024-04-07 18:00:00,134742.4
2346,108.39,discharge,10.0,1083.9,1443.7000000000003,0.30000000000000004,917.5600000000001,1443.7000000000003,0.0,2024-04-07 19:00:00,135826.3
2347,106.4,discharge,4.000000000000002,425.6000000000002,425.6000000000002,0.2,85.65999999999997,425.6000000000002,0.0,2024-04-07 20:00:00,136251.9
2348,89.95,discharge,0.0,0.0,0.0,0.2,-125.22999999999996,0.0,0.0,2024-04-07 21:00:00,136251.9
2349,77.46,discharge,0.0,0.0,0.0,0.2,-46.82999999999993,0.0,0.0,2024-04-07 22:00:00,136251.9
2350,72.06,discharge,0.0,0.0,0.0,0.2,-9.450000000000045,0.0,0.0,2024-04-07 23:00:00,136251.9
2351,70.77,discharge,0.0,0.0,0.0,0.2,-18.549999999999955,0.0,0.0,2024-04-08 00:00:00,136251.9
2352,70.71,charge,7.0,-494.96999999999997,0.0,0.375,0.0,0.0,0.0,2024-04-08 01:00:00,135756.93
2353,68.12,charge,7.0,-476.84000000000003,566.23,0.55,566.23,476.84000000000003,0.0,2024-04-08 02:00:00,135280.09
2354,70.71,charge,7.0,-494.96999999999997,1809.5000000000002,0.7250000000000001,1809.5000000000002,1016.86,0.0,2024-04-08 03:00:00,134785.12
2355,71.57,charge,2.9999999999999982,-214.70999999999987,2703.8500000000004,0.8,2703.8500000000004,1885.3800000000003,0.0,2024-04-08 04:00:00,134570.41
2356,77.44,charge,0.0,0.0,2788.4700000000003,0.8,2788.4700000000003,2786.28,0.0,2024-04-08 05:00:00,134570.41
2357,101.99,discharge,10.0,1019.9,2647.1400000000003,0.55,2276.1,2647.1400000000003,0.0,2024-04-08 06:00:00,135590.31
2358,149.78,discharge,10.0,1497.8,1839.8400000000001,0.30000000000000004,612.9200000000001,1839.8400000000001,0.0,2024-04-08 07:00:00,137088.11
2359,128.52,discharge,4.000000000000002,514.0800000000003,514.0800000000003,0.2,-50.52000000000004,514.0800000000003,0.0,2024-04-08 08:00:00,137602.18999999997
2360,85.51,discharge,0.0,0.0,0.0,0.2,-99.96000000000004,0.0,0.0,2024-04-08 09:00:00,137602.18999999997
2361,80.6,discharge,0.0,0.0,0.0,0.2,-111.2999999999999,0.0,0.0,2024-04-08 10:00:00,137602.18999999997
2362,71.23,discharge,0.0,0.0,0.0,0.2,-78.61000000000001,0.0,0.0,2024-04-08 11:00:00,137602.18999999997
2363,64.7,discharge,0.0,0.0,0.0,0.2,-47.670000000000016,0.0,0.0,2024-04-08 12:00:00,137602.18999999997
2364,60.0,charge,7.0,-420.0,23.80000000000001,0.375,23.80000000000001,0.0,0.0,2024-04-08 13:00:00,137182.18999999997
2365,57.89,charge,7.0,-405.23,609.8400000000003,0.55,609.8400000000003,405.23,0.0,2024-04-08 14:00:00,136776.95999999996
2366,63.4,charge,7.0,-443.8,1776.6700000000005,0.7250000000000001,1776.6700000000005,934.0400000000002,0.0,2024-04-08 15:00:00,136333.15999999997
2367,70.0,charge,2.9999999999999982,-209.9999999999999,2613.5500000000006,0.8,2613.5500000000006,1886.3000000000004,0.0,2024-04-08 16:00:00,136123.15999999997
2368,75.01,charge,0.0,0.0,2659.65,0.8,2659.65,2622.3,0.0,2024-04-08 17:00:00,136123.15999999997
2369,104.9,discharge,10.0,1049.0,2636.4,0.55,2217.12,2636.4,0.0,2024-04-08 18:00:00,137172.15999999997
2370,137.3,discharge,10.0,1373.0,1712.4,0.30000000000000004,663.1800000000001,1712.4,0.0,2024-04-08 19:00:00,138545.15999999997
2371,124.8,discharge,4.000000000000002,499.2000000000002,499.2000000000002,0.2,-53.83999999999992,499.2000000000002,0.0,2024-04-08 20:00:00,139044.36
2372,84.85,discharge,0.0,0.0,0.0,0.2,-102.61999999999995,0.0,0.0,2024-04-08 21:00:00,139044.36
2373,77.0,charge,7.0,-539.0,8.469999999999914,0.375,8.469999999999914,0.0,0.0,2024-04-08 22:00:00,138505.36
2374,70.19,discharge,7.0,491.33,491.33,0.2,447.51000000000016,491.33,0.0,2024-04-08 23:00:00,138996.68999999997
2375,78.21,discharge,0.0,0.0,0.0,0.2,-94.3599999999999,0.0,0.0,2024-04-09 00:00:00,138996.68999999997
2376,69.39,discharge,0.0,0.0,0.0,0.2,-66.07999999999998,0.0,0.0,2024-04-09 01:00:00,138996.68999999997
2377,64.73,discharge,0.0,0.0,0.0,0.2,-15.750000000000057,0.0,0.0,2024-04-09 02:00:00,138996.68999999997
2378,59.95,charge,7.0,-419.65000000000003,58.72999999999996,0.375,58.72999999999996,0.0,0.0,2024-04-09 03:00:00,138577.03999999998
2379,62.48,charge,7.0,-437.35999999999996,805.7700000000002,0.55,805.7700000000002,437.35999999999996,0.0,2024-04-09 04:00:00,138139.68
2380,68.34,charge,7.0,-478.38,1194.4800000000002,0.7250000000000001,1194.4800000000002,1047.0000000000002,0.0,2024-04-09 05:00:00,137661.3
2381,86.69,discharge,10.0,866.9,1733.0,0.4750000000000001,1269.6300000000003,1733.0,0.0,2024-04-09 06:00:00,138528.19999999998
2382,90.9,discharge,10.0,909.0,977.3000000000002,0.2250000000000001,378.9200000000001,977.3000000000002,0.0,2024-04-09 07:00:00,139437.19999999998
2383,79.78,discharge,1.000000000000003,79.78000000000024,79.78000000000024,0.2,-153.27999999999992,79.78000000000024,0.0,2024-04-09 08:00:00,139516.97999999998
2384,68.3,discharge,0.0,0.0,0.0,0.2,-170.24,0.0,0.0,2024-04-09 09:00:00,139516.97999999998
2385,51.6,discharge,0.0,0.0,0.0,0.2,-108.85000000000002,0.0,0.0,2024-04-09 10:00:00,139516.97999999998
2386,43.98,discharge,0.0,0.0,0.0,0.2,-237.22999999999996,0.0,0.0,2024-04-09 11:00:00,139516.97999999998
2387,36.05,discharge,0.0,0.0,0.0,0.2,-178.84999999999997,0.0,0.0,2024-04-09 12:00:00,139516.97999999998
2388,10.09,charge,7.0,-70.63,132.65,0.375,132.65,0.0,0.0,2024-04-09 13:00:00,139446.34999999998
2389,10.5,charge,7.0,-73.5,545.4400000000002,0.55,545.4400000000002,73.5,0.0,2024-04-09 14:00:00,139372.84999999998
2390,29.04,charge,7.0,-203.28,1181.3200000000004,0.7250000000000001,1181.3200000000004,491.00000000000006,0.0,2024-04-09 15:00:00,139169.56999999998
2391,38.27,charge,2.9999999999999982,-114.80999999999995,1694.8600000000001,0.8,1694.8600000000001,1123.4500000000003,0.0,2024-04-09 16:00:00,139054.75999999998
2392,50.15,charge,0.0,0.0,1801.82,0.8,1801.82,1645.96,0.0,2024-04-09 17:00:00,139054.75999999998
2393,65.9,discharge,10.0,659.0,1748.3200000000002,0.55,1578.08,1748.3200000000002,0.0,2024-04-09 18:00:00,139713.75999999998
2394,81.75,discharge,10.0,817.5,1089.42,0.30000000000000004,575.61,1089.42,0.0,2024-04-09 19:00:00,140531.25999999998
2395,81.74,discharge,4.000000000000002,326.96000000000015,326.96000000000015,0.2,-6.649999999999892,326.96000000000015,0.0,2024-04-09 20:00:00,140858.21999999997
2396,67.98,discharge,0.0,0.0,0.0,0.2,-227.43,0.0,0.0,2024-04-09 21:00:00,140858.21999999997
2397,60.51,discharge,0.0,0.0,0.0,0.2,-263.34,0.0,0.0,2024-04-09 22:00:00,140858.21999999997
2398,35.49,discharge,0.0,0.0,0.0,0.2,-206.78,0.0,0.0,2024-04-09 23:00:00,140858.21999999997
2399,22.89,discharge,0.0,0.0,0.0,0.2,-116.9,0.0,0.0,2024-04-10 00:00:00,140858.21999999997
2400,5.95,charge,7.0,-41.65,21.28,0.375,21.28,0.0,0.0,2024-04-10 01:00:00,140816.56999999998
2401,6.19,charge,7.0,-43.330000000000005,490.9800000000002,0.55,490.9800000000002,43.330000000000005,0.0,2024-04-10 02:00:00,140773.24
2402,8.99,charge,7.0,-62.93,1516.0600000000002,0.7250000000000001,1516.0600000000002,290.0200000000001,0.0,2024-04-10 03:00:00,140710.31
2403,26.3,charge,2.9999999999999982,-78.89999999999995,2133.4,0.8,2133.4,1121.7300000000002,0.0,2024-04-10 04:00:00,140631.41
2404,50.03,charge,0.0,0.0,2205.75,0.8,2205.75,1920.68,0.0,2024-04-10 05:00:00,140631.41
2405,75.91,discharge,10.0,759.0999999999999,2141.1400000000003,0.55,1947.13,2141.1400000000003,0.0,2024-04-10 06:00:00,141390.51
2406,99.63,discharge,10.0,996.3,1318.14,0.30000000000000004,731.7800000000001,1318.14,0.0,2024-04-10 07:00:00,142386.81
2407,106.02,discharge,4.000000000000002,424.08000000000015,424.08000000000015,0.2,-44.31999999999988,424.08000000000015,0.0,2024-04-10 08:00:00,142810.88999999998
2408,80.46,discharge,0.0,0.0,0.0,0.2,-170.86999999999995,0.0,0.0,2024-04-10 09:00:00,142810.88999999998
2409,67.66,discharge,0.0,0.0,0.0,0.2,-84.28000000000003,0.0,0.0,2024-04-10 10:00:00,142810.88999999998
2410,56.05,discharge,0.0,0.0,0.0,0.2,-180.10999999999996,0.0,0.0,2024-04-10 11:00:00,142810.88999999998
2411,55.62,discharge,0.0,0.0,0.0,0.2,-170.30999999999997,0.0,0.0,2024-04-10 12:00:00,142810.88999999998
2412,30.32,charge,7.0,-212.24,175.20999999999998,0.375,175.20999999999998,0.0,0.0,2024-04-10 13:00:00,142598.65
2413,31.29,charge,7.0,-219.03,748.5800000000003,0.55,748.5800000000003,219.03,0.0,2024-04-10 14:00:00,142379.62
2414,55.35,charge,7.0,-387.45,2183.65,0.7250000000000001,2183.65,854.7800000000001,0.0,2024-04-10 15:00:00,141992.16999999998
2415,62.91,charge,2.9999999999999982,-188.72999999999988,3540.23,0.8,3540.23,1828.5500000000004,0.0,2024-04-10 16:00:00,141803.43999999997
2416,75.32,charge,0.0,0.0,3743.8100000000004,0.8,3743.8100000000004,3429.46,0.0,2024-04-10 17:00:00,141803.43999999997
2417,100.83,discharge,10.0,1008.3,3382.56,0.55,2978.46,3382.56,0.0,2024-04-10 18:00:00,142811.73999999996
2418,191.15,discharge,10.0,1911.5,2373.86,0.30000000000000004,606.48,2373.86,0.0,2024-04-10 19:00:00,144723.23999999996
2419,191.19,discharge,4.000000000000002,764.7600000000003,764.7600000000003,0.2,-431.2299999999999,764.7600000000003,0.0,2024-04-10 20:00:00,145487.99999999997
2420,115.59,discharge,0.0,0.0,0.0,0.2,-276.43000000000006,0.0,0.0,2024-04-10 21:00:00,145487.99999999997
2421,86.1,discharge,0.0,0.0,0.0,0.2,-94.63999999999993,0.0,0.0,2024-04-10 22:00:00,145487.99999999997
2422,76.1,discharge,0.0,0.0,0.0,0.2,-61.17999999999995,0.0,0.0,2024-04-10 23:00:00,145487.99999999997
2423,72.58,discharge,0.0,0.0,0.0,0.2,-72.38,0.0,0.0,2024-04-11 00:00:00,145487.99999999997
2424,67.36,discharge,0.0,0.0,0.0,0.2,-59.849999999999966,0.0,0.0,2024-04-11 01:00:00,145487.99999999997
2425,62.24,discharge,0.0,0.0,0.0,0.2,-22.120000000000005,0.0,0.0,2024-04-11 02:00:00,145487.99999999997
2426,58.81,discharge,0.0,0.0,0.0,0.2,-22.680000000000007,0.0,0.0,2024-04-11 03:00:00,145487.99999999997
2427,59.08,charge,7.0,-413.56,108.84999999999997,0.375,108.84999999999997,0.0,0.0,2024-04-11 04:00:00,145074.43999999997
2428,55.57,charge,7.0,-388.99,458.01000000000005,0.55,458.01000000000005,388.99,0.0,2024-04-11 05:00:00,144685.44999999998
2429,74.63,discharge,10.0,746.3,955.1,0.30000000000000004,123.34000000000007,955.1,0.0,2024-04-11 06:00:00,145431.74999999997
2430,68.8,discharge,4.000000000000002,275.2000000000001,275.2000000000001,0.2,-231.39999999999995,275.2000000000001,0.0,2024-04-11 07:00:00,145706.94999999998
2431,52.2,discharge,0.0,0.0,0.0,0.2,-295.05,0.0,0.0,2024-04-11 08:00:00,145706.94999999998
2432,30.0,discharge,0.0,0.0,0.0,0.2,-203.98,0.0,0.0,2024-04-11 09:00:00,145706.94999999998
2433,10.05,discharge,0.0,0.0,0.0,0.2,-63.98000000000001,0.0,0.0,2024-04-11 10:00:00,145706.94999999998
2434,0.86,charge,7.0,-6.02,1.6800000000000015,0.375,1.6800000000000015,0.0,0.0,2024-04-11 11:00:00,145700.93
2435,0.91,charge,7.0,-6.37,204.61000000000016,0.55,204.61000000000016,6.37,0.0,2024-04-11 12:00:00,145694.56
2436,1.1,charge,7.0,-7.700000000000001,1154.6500000000003,0.7250000000000001,1154.6500000000003,129.28000000000006,0.0,2024-04-11 13:00:00,145686.86
2437,0.57,charge,2.9999999999999982,-1.7099999999999989,2061.63,0.8,2061.63,679.8400000000003,0.0,2024-04-11 14:00:00,145685.15
2438,29.57,charge,0.0,0.0,2596.06,0.8,2596.06,1465.9,0.0,2024-04-11 15:00:00,145685.15
2439,59.74,charge,0.0,0.0,2906.5299999999997,0.8,2906.5299999999997,2141.84,0.0,2024-04-11 16:00:00,145685.15
2440,76.74,charge,0.0,0.0,2844.0500000000006,0.8,2844.0500000000006,2662.28,0.0,2024-04-11 17:00:00,145685.15
2441,100.7,discharge,10.0,1007.0,2780.36,0.55,2462.7400000000002,2780.36,0.0,2024-04-11 18:00:00,146692.15
2442,134.36,discharge,10.0,1343.6000000000001,1738.7600000000002,0.30000000000000004,863.5200000000002,1738.7600000000002,0.0,2024-04-11 19:00:00,148035.75
2443,137.82,discharge,4.000000000000002,551.2800000000002,551.2800000000002,0.2,-81.75999999999982,551.2800000000002,0.0,2024-04-11 20:00:00,148587.03
2444,98.79,discharge,0.0,0.0,0.0,0.2,-155.96000000000004,0.0,0.0,2024-04-11 21:00:00,148587.03
2445,82.42,discharge,0.0,0.0,0.0,0.2,-46.97000000000014,0.0,0.0,2024-04-11 22:00:00,148587.03
2446,76.51,discharge,0.0,0.0,0.0,0.2,-33.3900000000001,0.0,0.0,2024-04-11 23:00:00,148587.03
2447,75.71,discharge,0.0,0.0,0.0,0.2,-47.739999999999895,0.0,0.0,2024-04-12 00:00:00,148587.03
2448,71.74,discharge,0.0,0.0,0.0,0.2,-17.3599999999999,0.0,0.0,2024-04-12 01:00:00,148587.03
